Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractIdentifier,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,TotalMonthlyIncomeAmount,HUDMedianIncomeAmount,LoanAcquisitionActualUPBAmt,LTVRatioPercent,NoteDate,LoanAcquisitionDate,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1Race1Type,Borrower2Race1Type,Borrower1SexType,Borrower2SexType,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,PropertyUsageType,PropertyUnitCount,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,EmploymentBorrowerSelfEmployed,PropertyType,IndexSourceType,MarginRatePercent,PrepaymentPenaltyExpirationDate,Borrower1EthnicityType,Borrower1Race2Type,Borrower1Race3Type,Borrower1Race4Type,Borrower1Race5Type,Borrower2EthnicityType,Borrower2Race2Type,Borrower2Race3Type,Borrower2Race4Type,Borrower2Race5Type,HOEPALoanStatusType,LienPriorityType
2024,2833245,Indianapolis,18,107,99999,9567.00,5.94,98421,81676,13161,86700,95000,95,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,25,25,1,1,6.5,95000,6.79,10.66,4,5,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833246,Indianapolis,18,107,99999,9570.00,14.23,70444,81676,6083,86700,125000,70,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,46,998,1,1,6.375,125000,15.95,16.39,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833247,Indianapolis,18,133,99999,9560.00,4.12,88528,84209,4103,101200,180000,75,2024,2024,6,01,0,360,360,01,1,0,5,8,1,4,26,998,1,1,6.75,180000,33.1,33.1,3,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833248,Indianapolis,26,125,19820,1504.00,22.36,227500,93779,27750,97300,733500,90,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,35,35,1,1,6.875,733500,21.81,33.15,5,4,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833249,Indianapolis,26,093,19820,7403.00,8.96,128306,93779,7387,97300,211295,39,2024,2024,2,01,0,360,360,01,2,0,5,6,1,3,66,64,1,1,3.75,211295,22.04,32.76,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,3,7,7,7,7,2,1
2024,2833250,Indianapolis,26,145,40980,0105.01,21.25,139844,71728,8550,74800,248000,80,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,36,41,1,1,6.5,248000,23.38,26.44,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833251,Indianapolis,12,071,15980,0502.04,27.06,117037,81979,10001,88800,399000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,44,998,1,1,6.75,399000,35.39,40.05,4,9,0,0,PT07,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833252,Indianapolis,26,081,24340,0148.05,22.96,110647,93131,12240,98500,254915,85,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,22,23,1,1,6.75,254915,18.47,38.87,4,4,12,0,PT06,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833253,Indianapolis,26,161,11460,4027.00,43.16,166953,118144,23704,119500,315000,70,2024,2024,1,01,0,360,360,01,1,0,2,8,1,4,57,998,1,1,6.875,315000,15.72,30.8,5,9,0,0,PT05,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833254,Indianapolis,26,125,19820,1582.00,13.82,146128,93779,5833,97300,238500,90,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,32,998,1,1,6.375,238500,31.15,34.96,5,9,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833255,Indianapolis,26,047,99999,9705.00,11.97,80563,84810,10833,90000,327000,84,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,29,30,1,1,7,327000,22.66,23.1,5,5,12,0,PT01,99,0,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2833256,Indianapolis,26,081,24340,0148.10,10.66,119842,93131,7995,98500,260000,42,2024,2024,6,01,0,360,360,01,2,0,5,5,1,2,62,60,1,1,6.875,260000,27.03,42.64,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833257,Indianapolis,26,067,24340,0316.00,11.9,74302,93131,13323,98500,323988,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,29,29,1,1,6.625,323988,20.49,31.93,4,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833258,Indianapolis,26,063,99999,9504.00,4.36,74250,75716,18585,79600,214400,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,57,57,2,1,6.875,214400,11,35.28,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,3,1
2024,2833259,Indianapolis,26,101,99999,0009.00,14.91,92500,75716,39290,80000,405480,27,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,70,66,1,1,6.875,405480,13.43,36.22,4,5,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833260,Indianapolis,26,165,99999,3804.00,6.72,97454,75716,10393,79600,249000,60,2024,2024,2,01,0,360,360,01,2,0,5,5,2,1,42,44,1,1,6.25,249000,20.32,39.75,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833261,Indianapolis,26,099,19820,2221.05,11.3,150057,93779,9670,97300,308824,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,31,26,1,1,6.875,308824,27.88,42.98,4,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833262,Indianapolis,26,107,99999,9609.00,10.45,62083,75716,12919,79600,186500,89,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,53,998,1,1,6.75,186500,12.42,38.74,4,9,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833263,Indianapolis,26,045,29620,0201.01,26.62,128182,90068,11310,91100,340000,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,27,25,1,1,6.75,340000,26.14,41.61,4,3,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833264,Indianapolis,26,067,24340,0302.00,10.26,62760,93131,14162,98500,413625,75,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,28,26,1,1,6.875,413625,26.49,34.5,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833265,Indianapolis,26,139,24340,0255.00,17.06,109784,93131,16489,98500,509000,66,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,55,998,1,1,6.75,509000,26.96,36.23,4,9,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833266,Indianapolis,26,163,19820,5613.02,26.66,250001,93779,19914,97300,559200,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,31,36,1,1,6.875,559200,23.9,33.05,4,5,0,0,PT07,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833267,Indianapolis,26,163,19820,5173.00,66.31,0,93779,14595,97300,488000,80,2024,2024,1,01,0,360,360,01,2,1,6,5,1,2,35,35,1,1,6.5,488000,28.56,32.96,5,5,0,0,PT11,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833268,Indianapolis,26,055,45900,5501.01,8.75,107666,93542,14603,99800,415600,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,31,998,1,1,6.75,415600,19.97,31.75,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833269,Indianapolis,26,125,19820,1529.00,17.44,180024,93779,58016,97300,766500,48,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,50,41,1,1,6.625,766500,17.42,36.54,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833270,Indianapolis,26,163,19820,5748.00,11.16,128125,93779,32590,97300,420800,80,2024,2024,1,01,0,360,360,01,1,0,6,8,2,4,47,998,1,1,6.75,420800,10.57,39.06,4,9,0,1,PT01,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833271,Indianapolis,26,163,19820,5381.00,82.87,113188,93779,9954,97300,228000,80,2024,2024,1,01,0,360,360,01,1,0,6,8,1,4,34,998,1,1,6.5,228000,17.39,38.97,5,9,0,0,PT01,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833272,Indianapolis,26,081,24340,0109.04,9.14,136167,93131,11875,98500,376000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,31,31,1,1,6.5,376000,23.34,40.61,4,4,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833273,Indianapolis,26,081,24340,0122.01,15.7,124851,93131,16141,98500,616500,75,2024,2024,6,01,0,360,360,01,2,0,5,5,1,2,65,63,1,1,6.75,616500,32.59,40.09,5,4,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833274,Indianapolis,26,125,19820,1942.00,28.99,153523,93779,9527,97300,262000,75,2024,2024,6,01,0,360,360,01,1,0,2,8,1,4,33,998,1,1,6.5,262000,25.3,26.55,3,9,0,1,PT05,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833275,Indianapolis,26,125,19820,1508.00,20.88,170370,93779,96007,97300,766550,39,2024,2024,6,01,0,360,360,01,2,0,5,5,2,1,83,43,1,1,7.125,766550,14.5,37.67,4,4,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833276,Indianapolis,26,163,19820,5587.00,10.52,89167,93779,11399,97300,240000,80,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,34,36,1,1,6.875,240000,17.53,34.96,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833277,Indianapolis,26,123,99999,9710.00,11.28,80655,75716,10388,79600,230000,43,2024,2024,6,01,0,360,360,01,2,0,5,5,2,1,50,48,1,1,6.625,230000,18.69,32.8,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833278,Indianapolis,26,125,19820,1443.01,12.51,107059,93779,12063,97300,175500,90,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,24,51,1,1,6.75,175500,21.25,33.76,4,5,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833279,Indianapolis,26,017,13020,2852.02,10.4,69531,75163,7994,79700,228000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,36,35,1,1,6.875,228000,24.54,35.71,3,4,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833280,Indianapolis,26,045,29620,0211.00,12.17,90625,90068,2387,91100,54500,60,2024,2024,6,01,0,360,360,01,2,0,5,5,1,2,74,86,1,1,6.625,54500,21.41,41.18,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833281,Indianapolis,12,069,36740,0313.08,34.38,98920,83343,4857,90400,140000,39,2024,2024,1,01,0,360,360,01,2,0,2,2,1,2,79,67,1,1,6.625,140000,35.25,39.2,5,9,0,0,PT07,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833282,Indianapolis,26,067,24340,0313.01,8.34,92274,93131,13079,98500,250750,85,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,24,998,1,1,6.625,250750,15,29.23,4,9,12,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833283,Indianapolis,26,125,19820,1570.00,23.54,151250,93779,34197,97300,280000,70,2024,2024,6,01,0,360,360,01,2,0,5,5,1,2,43,37,1,1,6.75,280000,6.93,39.53,4,4,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833284,Indianapolis,12,127,19660,0827.04,7.57,114318,77045,21103,83900,260000,47,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,64,998,2,1,6.625,260000,16.37,31.41,5,9,0,0,PT11,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,3,1
2024,2833285,Indianapolis,26,121,34740,0029.00,9.36,73636,73824,4945,73900,212000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,23,998,1,1,6.5,212000,35.39,36.2,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833286,Indianapolis,26,005,99999,0309.01,18.11,99543,86347,20367,92200,436000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,70,54,2,1,6.75,436000,13.88,40.92,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,3,1
2024,2833287,Indianapolis,17,085,99999,0204.01,7.01,104318,86871,18737,92200,131600,80,2024,2024,1,01,0,360,360,01,2,0,5,6,1,1,59,52,2,1,6.75,131600,4.56,30.55,4,4,0,0,PT06,99,0,9999-12-31,2,7,7,7,7,3,7,7,7,7,3,1
2024,2833288,Indianapolis,26,077,28020,0026.01,8.75,105605,91978,17306,102500,512000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,58,53,2,1,6.75,512000,19.19,33.11,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,3,1
2024,2833289,Indianapolis,26,081,24340,0116.01,16.08,91023,93131,10923,98500,417905,95,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,36,998,1,1,6.5,417905,28.61,39.92,5,9,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833290,Indianapolis,26,163,19820,5234.00,75.73,54375,93779,11701,97300,284400,90,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,35,998,1,1,6.375,284400,17.83,22.75,5,9,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833291,Indianapolis,26,163,19820,5731.00,20.31,76354,93779,8667,97300,320000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,25,998,1,1,6.5,320000,29.25,29.93,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833292,Indianapolis,26,143,99999,9704.02,7.12,49886,75716,22915,79600,320000,77,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,54,998,1,1,6.875,320000,11.32,37.03,4,9,0,1,PT01,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833293,Indianapolis,26,075,27100,0067.01,8.83,82206,79374,16108,84300,254000,80,2024,2024,1,01,0,360,360,01,2,0,6,6,2,1,28,29,1,1,6.625,254000,11.65,22.32,5,5,0,0,PT01,99,0,9999-12-31,3,7,7,7,7,2,7,7,7,7,2,1
2024,2833294,Indianapolis,26,081,24340,0103.02,9.15,92636,93131,9583,98500,330000,93,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,28,998,1,1,6.875,330000,27.47,41.53,5,9,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833295,Indianapolis,26,161,11460,4074.00,63.9,59696,118144,12221,119500,357204,95,2024,2024,1,01,0,360,360,01,2,1,5,6,2,1,34,35,1,1,6.875,357204,26.05,37.44,5,5,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833296,Indianapolis,12,071,15980,0503.11,15.34,133947,81979,24812,88800,704000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,39,998,1,1,6.875,704000,25.45,37.09,5,9,0,0,PT07,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833297,Indianapolis,26,081,24340,0115.02,21.36,91875,93131,9665,98500,248400,90,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,29,27,1,1,6.75,248400,19.59,31.94,4,5,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833298,Indianapolis,26,129,99999,9509.02,8.41,61591,75716,11250,79600,92000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,66,998,2,1,6.625,92000,8.89,28.91,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,3,1
2024,2833299,Indianapolis,39,153,10420,5335.01,27.49,181184,90421,22198,95800,552800,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,40,41,1,1,6.5,552800,21.06,40.42,5,5,0,0,PT07,99,0,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2833300,Indianapolis,26,161,11460,4222.01,12.56,163710,118144,26200,119500,723541,80,2024,2024,2,01,0,360,360,01,2,0,5,5,2,2,39,42,1,1,6.875,723541,23.72,27.18,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833301,Indianapolis,26,081,24340,0109.03,9.03,119596,93131,9927,98500,402400,80,2024,2024,2,01,0,360,360,01,2,1,5,5,1,2,35,29,1,1,7.625,402400,36.19,42.42,5,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833302,Indianapolis,26,049,22420,0101.17,14.1,59597,75461,10920,78300,319900,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,47,33,1,1,6,319900,22.7,39.75,4,5,0,0,PT01,99,0,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2833303,Indianapolis,26,113,99999,9603.00,6.25,80192,75716,4999,79600,175000,63,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,38,998,1,1,6.625,175000,26.85,29.97,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833304,Indianapolis,26,125,19820,1713.00,82.3,71765,93779,2860,97300,92000,52,2024,2024,6,01,0,360,360,01,1,0,5,8,2,4,53,998,1,1,6.875,92000,30.31,36.19,5,9,0,0,PT01,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833305,Indianapolis,26,125,19820,1531.00,13.12,250001,93779,13319,97300,552000,80,2024,2024,1,01,0,360,360,01,1,1,2,8,1,4,40,998,1,1,6.75,552000,34.64,34.7,4,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833306,Indianapolis,26,125,19820,1913.00,21.46,192198,93779,7799,97300,210500,75,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,25,26,1,1,6.625,210500,27.23,37.7,4,4,0,0,PT06,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833307,Indianapolis,26,139,24340,0206.00,9.38,95972,93131,35533,98500,600000,80,2024,2024,1,01,0,360,360,01,1,0,6,8,2,4,51,998,2,1,6.625,600000,11.61,27.25,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,3,1
2024,2833308,Indianapolis,26,037,29620,0104.00,7.89,108139,90068,15340,91100,327900,69,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,54,998,1,1,6.625,327900,16.72,37.75,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833309,Indianapolis,26,161,11460,4236.00,14.81,132083,118144,11250,119500,324000,90,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,32,32,1,1,6.75,324000,24.45,30.11,5,5,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833310,Indianapolis,26,163,19820,5716.00,18.3,83403,93779,31255,97300,580000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,30,998,1,1,6.75,580000,15.35,34.05,5,9,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833311,Indianapolis,12,115,35840,0025.11,9.67,93150,91784,7567,97000,232000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,60,58,2,1,6.75,232000,19.89,27.32,5,5,0,0,PT07,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,3,1
2024,2833312,Indianapolis,26,021,35660,0111.01,10.56,103942,79042,13126,85700,198750,75,2024,2024,1,01,0,360,360,01,2,0,5,5,1,1,78,39,2,1,7.125,198750,17.11,31.67,5,5,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,3,1
2024,2833313,Indianapolis,26,021,35660,0111.02,12.04,82471,79042,10925,85700,264000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,46,998,1,1,6.875,264000,18.77,28.8,3,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833314,Indianapolis,26,093,19820,7447.00,8.55,124583,93779,14636,97300,536408,90,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,66,65,1,1,4.5,536408,24.29,39.6,5,5,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833315,Indianapolis,26,125,19820,1505.00,13.08,226023,93779,13362,97300,588000,80,2024,2024,1,01,0,360,360,01,1,1,6,8,1,4,31,998,1,1,6.875,588000,35.86,36.43,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833316,Indianapolis,26,035,99999,0004.00,8.17,57222,75716,40105,79600,499500,90,2024,2024,1,01,0,360,360,01,2,0,6,6,3,3,41,38,2,1,6.75,499500,14.51,30.37,4,5,25,0,PT01,99,0,9999-12-31,3,7,7,7,7,3,7,7,7,7,3,1
2024,2833317,Indianapolis,26,161,11460,4234.00,13.36,106369,118144,15959,119500,416000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,47,998,1,1,6.875,416000,23.22,36.02,5,9,0,0,PT01,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833318,Indianapolis,26,099,19820,2067.00,16.57,83438,93779,17917,97300,379050,95,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,35,33,1,1,7.125,379050,18.16,29.02,5,4,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833319,Indianapolis,26,139,24340,0230.01,10.77,116528,93131,8786,98500,420000,60,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,30,31,1,1,6.875,420000,37.46,40.54,5,5,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833320,Indianapolis,26,163,19820,5214.00,48.75,0,93779,23466,97300,617500,95,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,36,31,1,1,6.875,617500,20.91,24.74,4,5,30,0,PT06,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833321,Indianapolis,26,049,22420,0125.04,10.3,81176,75461,9750,78300,190000,80,2024,2024,1,01,0,360,360,01,2,0,6,6,2,1,29,28,1,1,7,190000,15.84,30.91,5,5,0,0,PT01,99,0,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2833322,Indianapolis,26,075,27100,0052.01,19.82,100844,79374,9202,84300,320310,90,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,32,998,1,1,6.875,320310,27.31,38.79,5,9,25,1,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833323,Indianapolis,26,093,19820,7103.00,9.88,93780,93779,58957,97300,500000,44,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,64,998,2,1,7.25,500000,7.85,15.9,5,9,0,1,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,3,1
2024,2833324,Indianapolis,26,161,11460,4120.00,41.2,54600,118144,9464,119500,198000,90,2024,2024,1,01,0,360,360,01,1,1,2,8,1,4,41,998,1,1,6.75,198000,17.54,18.8,4,9,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833325,Indianapolis,26,017,13020,2852.01,10.99,77676,75163,12618,79700,351400,95,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,43,998,1,1,7.125,351400,25.29,32.61,5,9,30,0,PT01,99,0,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2833326,Indianapolis,26,125,19820,1507.00,18.27,208813,93779,18025,97300,328000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,54,998,1,1,7.125,328000,15.92,40.64,4,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833327,Indianapolis,26,145,40980,0111.00,20.13,80813,71728,10417,74800,131200,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,51,998,1,1,6.75,131200,11.75,21.31,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833328,Indianapolis,26,125,19820,1831.00,13.19,125938,93779,11618,97300,332500,95,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,25,25,1,1,7,332500,22.68,32.36,4,5,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833329,Indianapolis,26,005,99999,0302.00,8.92,97850,86347,44165,92200,596000,80,2024,2024,1,01,0,360,360,01,3,0,5,5,1,2,57,53,2,1,7.125,596000,12.93,41.09,4,5,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,3,1
2024,2833330,Indianapolis,26,105,99999,9502.00,8.34,77523,76568,15692,81300,281000,60,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,59,62,1,1,7,281000,16.25,21.99,5,4,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833331,Indianapolis,26,163,19820,5383.00,92.88,53890,93779,34375,97300,570000,95,2024,2024,1,01,0,360,360,01,2,0,3,3,1,2,56,55,1,1,7.125,570000,15.82,33.09,4,4,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833332,Indianapolis,26,081,24340,0146.06,10.81,109574,93131,23371,98500,603000,90,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,34,998,1,1,6.875,603000,20.8,27.79,5,9,25,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2833333,Indianapolis,26,163,19820,5154.00,45.43,206923,93779,14244,97300,322050,95,2024,2024,1,01,0,360,360,01,2,0,5,5,1,1,35,36,1,1,6.875,322050,17.23,42.99,4,4,30,0,PT01,99,0,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2833334,Indianapolis,26,081,24340,0104.01,13.96,100208,93131,7939,98500,179292,45,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,29,998,1,1,6.625,179292,17.77,18.21,5,9,0,0,PT01,99,0,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
